policy_sk,policy_nk,policy_id,customer_id,policy_name,policy_term,policy_start_dt,policy_end_dt,policy_type_sk,policy_type_id,premium_amt,start_day,end_day,is_current
846,South|19182_697,19182_697,1814,HSB_WholeLife_22468,Half Yearly,2011-06-29,2112-01-01,4,19182,60000,0,1.0,False
847,South|19182_697,19182_697,1627,HSB_WholeLife_22468,Half Yearly,2011-06-29,2112-01-01,4,19182,60000,1,2.0,False
848,South|19182_697,19182_697,3320,HSB_WholeLife_22468,Half Yearly,2013-01-04,2112-01-01,4,19182,60000,2,,True
849,South|19183_674,19183_674,1814,HSB_Endowment_19183,Quarterly,2010-01-01,2112-01-01,5,19183,5000,1,2.0,False
850,South|19183_674,19183_674,1627,HSB_Endowment_19183,Quarterly,2010-01-01,2112-01-01,5,19183,5000,2,,True
851,South|19184_188,19184_188,1814,HSB_Moneyback_19184,Quarterly,2011-01-01,2036-12-27,6,19184,5000,2,,True
852,South|19185_3106,19185_3106,2062,HSB_ChildPlan_19185,Quarterly,2008-01-01,2035-12-27,7,19185,5000,0,,True
853,South|19186_597,19186_597,3320,HSB_UnitLinked_19186,Quarterly,2008-12-31,2037-12-27,8,19186,5000,0,1.0,False
854,South|19186_597,19186_597,2062,HSB_UnitLinked_19186,Quarterly,2008-12-31,2037-12-27,8,19186,5000,1,,True
855,South|19187_2108,19187_2108,3320,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,1,1.0,False
855,South|19187_2108,19187_2108,3456,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,1,2.0,False
856,South|19187_2108,19187_2108,2062,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,2,2.0,False
856,South|19187_2108,19187_2108,3456,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,2,2.0,False
856,South|19187_2108,19187_2108,4567,HSB_AnnuityPlan_19187,Quarterly,2010-01-01,2037-12-27,9,19187,5000,2,,True
857,South|98765_1178,98765_1178,1178,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
858,South|98765_1350,98765_1350,1350,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
859,South|98765_1499,98765_1499,1499,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
860,South|98765_1552,98765_1552,1552,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
861,South|98765_1554,98765_1554,1554,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
862,South|98765_1559,98765_1559,1559,HSB_Auto_98765,Monthly,2014-12-31,2037-12-27,12,98765,2000,0,,True
863,South|98765_1711,98765_1711,1711,HSB_Auto_98765,Monthly,2003-12-31,2026-12-27,12,98765,2000,0,,True
864,South|98765_1718,98765_1718,1718,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
865,South|98765_1739,98765_1739,1739,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
866,South|98765_1764,98765_1764,1764,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
867,South|98765_1917,98765_1917,1917,HSB_Auto_98765,Monthly,2003-12-31,2026-12-27,12,98765,2000,0,,True
868,South|98765_1927,98765_1927,1927,HSB_Auto_98765,Monthly,2008-01-01,2030-12-28,12,98765,2000,0,,True
869,South|98765_2098,98765_2098,2098,HSB_Auto_98765,Monthly,2003-12-31,2026-12-27,12,98765,2000,0,,True
870,South|98765_2115,98765_2115,2115,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
871,South|98765_2124,98765_2124,2124,HSB_Auto_98765,Monthly,2003-12-31,2026-12-27,12,98765,2000,0,,True
872,South|98765_2145,98765_2145,2145,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
873,South|98765_2220,98765_2220,2220,HSB_Auto_98765,Monthly,2009-12-31,2032-12-27,12,98765,2000,0,,True
874,South|98765_2256,98765_2256,2256,HSB_Auto_98765,Monthly,2012-12-31,2035-12-27,12,98765,2000,0,,True
875,South|98765_2268,98765_2268,2268,HSB_Auto_98765,Monthly,2007-01-02,2029-12-29,12,98765,2000,0,,True
876,South|98765_228,98765_228,228,HSB_Auto_98765,Monthly,2007-01-01,2029-12-28,12,98765,2000,0,,True
877,South|98765_2302,98765_2302,2302,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
878,South|98765_2345,98765_2345,2345,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
879,South|98765_2346,98765_2346,2346,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
880,South|98765_2393,98765_2393,2393,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
881,South|98765_2441,98765_2441,2441,HSB_Auto_98765,Monthly,2010-12-31,2033-12-27,12,98765,2000,0,,True
882,South|98765_2456,98765_2456,2456,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
883,South|98765_2486,98765_2486,2486,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
884,South|98765_2487,98765_2487,2487,HSB_Auto_98765,Monthly,2005-12-31,2028-12-27,12,98765,2000,0,,True
885,South|98765_2578,98765_2578,2578,HSB_Auto_98765,Monthly,2004-12-31,2027-12-27,12,98765,2000,0,,True
886,South|98765_2579,98765_2579,2579,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
887,South|98765_2696,98765_2696,2696,HSB_Auto_98765,Monthly,2004-12-31,2027-12-27,12,98765,2000,0,,True
888,South|98765_2873,98765_2873,2873,HSB_Auto_98765,Monthly,2010-12-31,2033-12-27,12,98765,2000,0,,True
889,South|98765_2880,98765_2880,2880,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
890,South|98765_3119,98765_3119,3119,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
891,South|98765_3187,98765_3187,3187,HSB_Auto_98765,Monthly,2011-12-31,2034-12-27,12,98765,2000,0,,True
892,South|98765_3224,98765_3224,3224,HSB_Auto_98765,Monthly,2008-01-01,2030-12-28,12,98765,2000,0,,True
893,South|98765_3284,98765_3284,3284,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
894,South|98765_3380,98765_3380,3380,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
895,South|98765_349,98765_349,349,HSB_Auto_98765,Monthly,2008-12-31,2031-12-27,12,98765,2000,0,,True
896,South|98765_508,98765_508,508,HSB_Auto_98765,Monthly,2006-12-31,2029-12-27,12,98765,2000,0,,True
897,South|98765_665,98765_665,665,HSB_Auto_98765,Monthly,2013-12-31,2036-12-27,12,98765,2000,0,,True
898,South|98765_670,98765_670,670,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
899,South|98765_751,98765_751,751,HSB_Auto_98765,Monthly,2010-01-01,2032-12-28,12,98765,2000,0,,True
900,South|98765_823,98765_823,823,HSB_Auto_98765,Monthly,2008-01-01,2030-12-28,12,98765,2000,0,,True
901,South|98765_824,98765_824,824,HSB_Auto_98765,Monthly,2007-12-31,2030-12-27,12,98765,2000,0,,True
902,South|98765_970,98765_970,970,HSB_Auto_98765,Monthly,2014-12-31,2037-12-27,12,98765,2000,0,,True
903,West|02468_1054,02468_1054,1054,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
904,West|02468_1112,02468_1112,1112,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
905,West|02468_1113,02468_1113,1113,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
906,West|02468_1121,02468_1121,1121,HSB_Jewel_02468,Half Yearly,2016-06-30,2036-12-27,10,2468,60000,0,,True
907,West|02468_1123,02468_1123,1123,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
908,West|02468_115,02468_115,115,HSB_Jewel_02468,Half Yearly,2011-01-01,2030-12-28,10,2468,60000,0,,True
909,West|02468_117,02468_117,117,HSB_Jewel_02468,Half Yearly,2018-12-30,2038-12-27,10,2468,60000,0,,True
910,West|02468_1183,02468_1183,1183,HSB_Jewel_02468,Half Yearly,2013-01-03,2032-12-30,10,2468,60000,0,,True
911,West|02468_1186,02468_1186,1186,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
912,West|02468_120,02468_120,120,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
913,West|02468_1261,02468_1261,1261,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
914,West|02468_1303,02468_1303,1303,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
915,West|02468_1307,02468_1307,1307,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
916,West|02468_1390,02468_1390,1390,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
917,West|02468_1410,02468_1410,1410,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
918,West|02468_1425,02468_1425,1425,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
919,West|02468_1653,02468_1653,1653,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
920,West|02468_1730,02468_1730,1730,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
921,West|02468_1754,02468_1754,1754,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
922,West|02468_1836,02468_1836,1836,HSB_Jewel_02468,Half Yearly,2011-01-01,2030-12-28,10,2468,60000,0,,True
926,West|02468_19,02468_19,19,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
923,West|02468_1956,02468_1956,1956,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
924,West|02468_1958,02468_1958,1958,HSB_Jewel_02468,Half Yearly,2016-06-30,2036-12-27,10,2468,60000,0,,True
925,West|02468_1979,02468_1979,1979,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
927,West|02468_2004,02468_2004,2004,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
928,West|02468_2037,02468_2037,2037,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
929,West|02468_2052,02468_2052,2052,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
930,West|02468_2135,02468_2135,2135,HSB_Jewel_02468,Half Yearly,2016-06-30,2036-12-27,10,2468,60000,0,,True
931,West|02468_218,02468_218,218,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
932,West|02468_2323,02468_2323,2323,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
933,West|02468_236,02468_236,236,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
934,West|02468_241,02468_241,241,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
935,West|02468_2489,02468_2489,2489,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
936,West|02468_2490,02468_2490,2490,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
937,West|02468_2530,02468_2530,2530,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
938,West|02468_2638,02468_2638,2638,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
939,West|02468_2741,02468_2741,2741,HSB_Jewel_02468,Half Yearly,2016-06-30,2036-12-27,10,2468,60000,0,,True
940,West|02468_2855,02468_2855,2855,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
941,West|02468_2878,02468_2878,2878,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
942,West|02468_290,02468_290,290,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
943,West|02468_3003,02468_3003,3003,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
944,West|02468_3063,02468_3063,3063,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
945,West|02468_308,02468_308,308,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
946,West|02468_3196,02468_3196,3196,HSB_Jewel_02468,Half Yearly,2007-12-29,2027-12-27,10,2468,60000,0,,True
950,West|02468_32,02468_32,32,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
947,West|02468_3209,02468_3209,3209,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
948,West|02468_3238,02468_3238,3238,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
949,West|02468_3258,02468_3258,3258,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
951,West|02468_3340,02468_3340,3340,HSB_Jewel_02468,Half Yearly,2008-12-30,2028-12-27,10,2468,60000,0,,True
952,West|02468_3350,02468_3350,3350,HSB_Jewel_02468,Half Yearly,2011-12-30,2031-12-28,10,2468,60000,0,,True
953,West|02468_3355,02468_3355,3355,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
954,West|02468_3356,02468_3356,3356,HSB_Jewel_02468,Half Yearly,2018-12-30,2038-12-27,10,2468,60000,0,,True
955,West|02468_43,02468_43,43,HSB_Jewel_02468,Half Yearly,2005-12-30,2025-12-27,10,2468,60000,0,,True
956,West|02468_452,02468_452,452,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
957,West|02468_52,02468_52,52,HSB_Jewel_02468,Half Yearly,2015-12-29,2035-12-27,10,2468,60000,0,,True
958,West|02468_570,02468_570,570,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
959,West|02468_603,02468_603,603,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
960,West|02468_638,02468_638,638,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
961,West|02468_640,02468_640,640,HSB_Jewel_02468,Half Yearly,2014-12-30,2034-12-27,10,2468,60000,0,,True
962,West|02468_651,02468_651,651,HSB_Jewel_02468,Half Yearly,2018-12-30,2038-12-27,10,2468,60000,0,,True
963,West|02468_680,02468_680,680,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
964,West|02468_744,02468_744,744,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
965,West|02468_745,02468_745,745,HSB_Jewel_02468,Half Yearly,2017-12-30,2037-12-27,10,2468,60000,0,,True
966,West|02468_754,02468_754,754,HSB_Jewel_02468,Half Yearly,2012-12-30,2032-12-27,10,2468,60000,0,,True
967,West|02468_762,02468_762,762,HSB_Jewel_02468,Half Yearly,2006-12-30,2026-12-27,10,2468,60000,0,,True
968,West|02468_770,02468_770,770,HSB_Jewel_02468,Half Yearly,2011-12-29,2031-12-27,10,2468,60000,0,,True
969,West|02468_771,02468_771,771,HSB_Jewel_02468,Half Yearly,2009-12-30,2029-12-27,10,2468,60000,0,,True
970,West|02468_875,02468_875,875,HSB_Jewel_02468,Half Yearly,2013-12-30,2033-12-27,10,2468,60000,0,,True
971,West|02468_91,02468_91,91,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
972,West|02468_922,02468_922,922,HSB_Jewel_02468,Half Yearly,2011-12-30,2031-12-28,10,2468,60000,0,,True
973,West|02468_937,02468_937,937,HSB_Jewel_02468,Half Yearly,2010-12-30,2030-12-27,10,2468,60000,0,,True
974,West|13579_1041,13579_1041,1041,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
975,West|13579_1042,13579_1042,1042,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
976,West|13579_1044,13579_1044,1044,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
977,West|13579_1101,13579_1101,1101,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
978,West|13579_1117,13579_1117,1117,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
979,West|13579_114,13579_114,114,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
980,West|13579_1182,13579_1182,1182,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
981,West|13579_1257,13579_1257,1257,HSB_Lifeclaim_13579,Quarterly,2004-01-01,2026-12-27,2,13579,5000,0,,True
982,West|13579_1280,13579_1280,1280,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
983,West|13579_1304,13579_1304,1304,HSB_Lifeclaim_13579,Quarterly,2003-01-01,2025-12-27,2,13579,5000,0,,True
984,West|13579_1314,13579_1314,1314,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
985,West|13579_1316,13579_1316,1316,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
986,West|13579_136,13579_136,136,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
987,West|13579_1374,13579_1374,1374,HSB_Lifeclaim_13579,Quarterly,2008-01-03,2030-12-29,2,13579,5000,0,,True
988,West|13579_1389,13579_1389,1389,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
989,West|13579_1391,13579_1391,1391,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
990,West|13579_1412,13579_1412,1412,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
991,West|13579_1424,13579_1424,1424,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
992,West|13579_1481,13579_1481,1481,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
993,West|13579_156,13579_156,156,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
994,West|13579_1609,13579_1609,1609,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
995,West|13579_164,13579_164,164,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
996,West|13579_1665,13579_1665,1665,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
997,West|13579_1723,13579_1723,1723,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
998,West|13579_1782,13579_1782,1782,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
999,West|13579_181,13579_181,181,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1000,West|13579_1837,13579_1837,1837,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1001,West|13579_1852,13579_1852,1852,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1002,West|13579_193,13579_193,193,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1003,West|13579_194,13579_194,194,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1004,West|13579_1950,13579_1950,1950,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
1005,West|13579_1989,13579_1989,1989,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1006,West|13579_1991,13579_1991,1991,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1007,West|13579_2006,13579_2006,2006,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
1008,West|13579_2141,13579_2141,2141,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
1009,West|13579_2164,13579_2164,2164,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1010,West|13579_2376,13579_2376,2376,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1016,West|13579_24,13579_24,24,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1011,West|13579_240,13579_240,240,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1012,West|13579_2431,13579_2431,2431,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1013,West|13579_2491,13579_2491,2491,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1014,West|13579_2495,13579_2495,2495,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1015,West|13579_2498,13579_2498,2498,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1017,West|13579_2531,13579_2531,2531,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1018,West|13579_2548,13579_2548,2548,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1019,West|13579_259,13579_259,259,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1020,West|13579_2610,13579_2610,2610,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1021,West|13579_2626,13579_2626,2626,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1022,West|13579_2639,13579_2639,2639,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
1023,West|13579_2652,13579_2652,2652,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
1024,West|13579_2670,13579_2670,2670,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1025,West|13579_269,13579_269,269,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1026,West|13579_2773,13579_2773,2773,HSB_Lifeclaim_13579,Quarterly,2008-01-05,2030-12-31,2,13579,5000,0,,True
1027,West|13579_2781,13579_2781,2781,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
1028,West|13579_2801,13579_2801,2801,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1029,West|13579_2803,13579_2803,2803,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1030,West|13579_2823,13579_2823,2823,HSB_Lifeclaim_13579,Quarterly,2004-12-31,2027-12-27,2,13579,5000,0,,True
1031,West|13579_2825,13579_2825,2825,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1032,West|13579_2828,13579_2828,2828,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1033,West|13579_2868,13579_2868,2868,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1034,West|13579_2931,13579_2931,2931,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1035,West|13579_2962,13579_2962,2962,HSB_Lifeclaim_13579,Quarterly,2006-01-01,2028-12-27,2,13579,5000,0,,True
1055,West|13579_3,13579_3,3,HSB_Lifeclaim_13579,Quarterly,2009-01-01,2031-12-28,2,13579,5000,0,,True
1036,West|13579_3004,13579_3004,3004,HSB_Lifeclaim_13579,Quarterly,2015-01-01,2037-12-27,2,13579,5000,0,,True
1037,West|13579_3005,13579_3005,3005,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1038,West|13579_3006,13579_3006,3006,HSB_Lifeclaim_13579,Quarterly,2012-12-31,2035-12-27,2,13579,5000,0,,True
1039,West|13579_3017,13579_3017,3017,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1040,West|13579_3064,13579_3064,3064,HSB_Lifeclaim_13579,Quarterly,2007-01-02,2029-12-28,2,13579,5000,0,,True
1041,West|13579_3084,13579_3084,3084,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1042,West|13579_317,13579_317,317,HSB_Lifeclaim_13579,Quarterly,2016-01-01,2038-12-27,2,13579,5000,0,,True
1043,West|13579_3205,13579_3205,3205,HSB_Lifeclaim_13579,Quarterly,2012-01-01,2034-12-27,2,13579,5000,0,,True
1044,West|13579_3206,13579_3206,3206,HSB_Lifeclaim_13579,Quarterly,2008-01-01,2030-12-27,2,13579,5000,0,,True
1045,West|13579_3264,13579_3264,3264,HSB_Lifeclaim_13579,Quarterly,2010-01-05,2032-12-31,2,13579,5000,0,,True
1046,West|13579_3275,13579_3275,3275,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1047,West|13579_3287,13579_3287,3287,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
1053,West|13579_33,13579_33,33,HSB_Lifeclaim_13579,Quarterly,2014-01-01,2036-12-27,2,13579,5000,0,,True
1048,West|13579_3324,13579_3324,3324,HSB_Lifeclaim_13579,Quarterly,2011-01-01,2033-12-27,2,13579,5000,0,,True
1049,West|13579_3325,13579_3325,3325,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1050,West|13579_3351,13579_3351,3351,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1051,West|13579_3354,13579_3354,3354,HSB_Lifeclaim_13579,Quarterly,2010-01-01,2032-12-27,2,13579,5000,0,,True
1052,West|13579_3393,13579_3393,3393,HSB_Lifeclaim_13579,Quarterly,2008-12-31,2031-12-27,2,13579,5000,0,,True
1054,West|13579_353,13579_353,353,HSB_Lifeclaim_13579,Quarterly,2007-01-01,2029-12-27,2,13579,5000,0,,True
1056,West|13579_411,13579_411,411,HSB_Lifeclaim_13579,Quarterly,2007-01-03,2029-12-29,2,13579,5000,0,,True
